class,filename,height,width,xmax,xmin,ymax,ymin
head,06_00002.jpg,76,76,183,107,162,86
head,06_00003.jpg,76,76,182,106,163,87
head,06_00004.jpg,76,76,180,104,165,89
head,06_00005.jpg,76,76,178,102,166,90
head,06_00006.jpg,76,76,178,102,166,90
head,06_00007.jpg,76,76,178,102,165,89
head,06_00009.jpg,76,76,178,102,166,90
head,06_00011.jpg,76,76,178,102,167,91
head,06_00012.jpg,76,76,178,102,167,91
head,06_00013.jpg,76,76,178,102,168,92
head,06_00014.jpg,76,76,180,104,169,93
head,06_00015.jpg,76,76,182,106,170,94
head,06_00016.jpg,76,76,184,108,170,94
head,06_00017.jpg,76,76,188,112,169,93
head,06_00018.jpg,76,76,190,114,169,93
head,06_00019.jpg,76,76,192,116,170,94
head,06_00020.jpg,76,76,192,116,171,95
head,06_00021.jpg,76,76,193,117,171,95
head,06_00022.jpg,76,76,192,116,171,95
head,06_00023.jpg,76,76,191,115,171,95
head,06_00024.jpg,76,76,189,113,172,96
head,06_00025.jpg,76,76,183,107,174,98
head,06_00026.jpg,76,76,177,101,173,97
head,06_00027.jpg,76,76,174,98,174,98
head,06_00028.jpg,76,76,170,94,174,98
head,06_00029.jpg,76,76,166,90,174,98
head,06_00033.jpg,76,76,167,91,217,141
head,06_00034.jpg,76,76,165,89,226,150
head,06_00035.jpg,76,76,155,79,230,154
head,06_00036.jpg,76,76,151,75,231,155
head,06_00064.jpg,76,76,157,81,140,64
head,06_00065.jpg,76,76,162,86,146,70
head,06_00066.jpg,76,76,167,91,146,70
head,06_00067.jpg,76,76,172,96,149,73
head,06_00068.jpg,76,76,177,101,148,72
head,06_00069.jpg,76,76,181,105,147,71
head,06_00070.jpg,76,76,184,108,149,73
head,06_00071.jpg,76,76,185,109,151,75
head,06_00072.jpg,76,76,184,108,152,76
head,06_00073.jpg,76,76,183,107,155,79
head,06_00074.jpg,76,76,182,106,157,81
head,06_00075.jpg,76,76,179,103,158,82
head,06_00076.jpg,76,76,176,100,158,82
head,06_00077.jpg,76,76,173,97,158,82
head,06_00078.jpg,76,76,171,95,158,82
head,06_00079.jpg,76,76,171,95,158,82
head,06_00080.jpg,76,76,171,95,158,82
head,06_00081.jpg,76,76,173,97,158,82
head,06_00082.jpg,76,76,177,101,158,82
head,06_00083.jpg,76,76,181,105,155,79
head,06_00084.jpg,76,76,186,110,151,75
head,06_00085.jpg,76,76,192,116,151,75
head,06_00099.jpg,76,76,221,145,175,99
head,06_00100.jpg,76,76,217,141,178,102
head,06_00101.jpg,76,76,213,137,174,98
head,06_00102.jpg,76,76,210,134,172,96
head,06_00118.jpg,76,76,179,103,144,68
head,06_00119.jpg,76,76,172,96,153,77
head,06_00120.jpg,76,76,176,100,146,70
head,06_00121.jpg,76,76,168,92,153,77
head,06_00122.jpg,76,76,170,94,150,74
head,06_00123.jpg,76,76,171,95,151,75
head,06_00124.jpg,76,76,170,94,155,79
head,06_00125.jpg,76,76,167,91,159,83
head,06_00126.jpg,76,76,165,89,162,86
head,06_00127.jpg,76,76,164,88,163,87
head,06_00128.jpg,76,76,164,88,163,87
head,06_00129.jpg,76,76,163,87,164,88
head,06_00130.jpg,76,76,163,87,161,85
head,06_00131.jpg,76,76,162,86,160,84
head,06_00132.jpg,76,76,163,87,162,86
head,06_00133.jpg,76,76,163,87,163,87
head,06_00134.jpg,76,76,164,88,161,85
head,06_00135.jpg,76,76,163,87,159,83
head,06_00136.jpg,76,76,162,86,158,82
head,06_00137.jpg,76,76,162,86,158,82
head,06_00138.jpg,76,76,162,86,158,82
head,06_00139.jpg,76,76,162,86,159,83
head,06_00140.jpg,76,76,161,85,158,82
head,06_00141.jpg,76,76,161,85,159,83
head,06_00142.jpg,76,76,161,85,159,83
head,06_00143.jpg,76,76,161,85,159,83
head,06_00144.jpg,76,76,161,85,161,85
head,06_00145.jpg,76,76,161,85,163,87
head,06_00146.jpg,76,76,161,85,163,87
head,06_00147.jpg,76,76,160,84,164,88
head,06_00148.jpg,76,76,160,84,164,88
head,06_00149.jpg,76,76,159,83,163,87
head,06_00150.jpg,76,76,157,81,163,87
head,06_00151.jpg,76,76,155,79,164,88
head,06_00152.jpg,76,76,150,74,164,88
head,06_00153.jpg,76,76,143,67,164,88
head,06_00154.jpg,76,76,137,61,164,88
head,06_00155.jpg,76,76,129,53,164,88
head,06_00156.jpg,76,76,120,44,161,85
head,06_00157.jpg,76,76,113,37,160,84
head,06_00158.jpg,76,76,106,30,162,86
head,06_00159.jpg,76,76,101,25,166,90
head,06_00160.jpg,76,76,98,22,165,89
head,06_00161.jpg,76,76,98,22,167,91
head,06_00162.jpg,76,76,101,25,165,89
head,06_00163.jpg,76,76,106,30,164,88
head,06_00166.jpg,76,76,134,58,166,90
head,06_00167.jpg,76,76,150,74,164,88
head,06_00168.jpg,76,76,164,88,164,88
head,06_00169.jpg,76,76,177,101,161,85
head,06_00170.jpg,76,76,192,116,165,89
head,06_00171.jpg,76,76,206,130,165,89
head,06_00172.jpg,76,76,217,141,164,88
head,06_00173.jpg,76,76,227,151,164,88
head,06_00174.jpg,76,76,233,157,161,85
head,06_00175.jpg,76,76,239,163,163,87
head,06_00176.jpg,76,76,240,164,164,88
head,06_00177.jpg,76,76,239,163,167,91
head,06_00178.jpg,76,76,236,160,166,90
head,06_00179.jpg,76,76,230,154,165,89
head,06_00180.jpg,76,76,221,145,167,91
head,06_00181.jpg,76,76,209,133,166,90
head,06_00182.jpg,76,76,196,120,162,86
head,06_00183.jpg,76,76,183,107,163,87
head,06_00184.jpg,76,76,167,91,167,91
head,06_00185.jpg,76,76,152,76,166,90
head,06_00186.jpg,76,76,138,62,165,89
head,06_00187.jpg,76,76,128,52,173,97
head,06_00188.jpg,76,76,120,44,174,98
head,06_00189.jpg,76,76,115,39,175,99
head,06_00190.jpg,76,76,112,36,172,96
head,06_00191.jpg,76,76,111,35,174,98
head,06_00192.jpg,76,76,113,37,175,99
head,06_00193.jpg,76,76,118,42,175,99
head,06_00194.jpg,76,76,125,49,175,99
head,06_00195.jpg,76,76,133,57,173,97
head,06_00196.jpg,76,76,143,67,171,95
head,06_00197.jpg,76,76,156,80,170,94
head,06_00198.jpg,76,76,170,94,167,91
head,06_00199.jpg,76,76,182,106,169,93
head,06_00200.jpg,76,76,193,117,169,93
head,06_00201.jpg,76,76,201,125,170,94
head,06_00202.jpg,76,76,207,131,172,96
head,06_00203.jpg,76,76,211,135,174,98
head,06_00204.jpg,76,76,213,137,174,98
head,06_00205.jpg,76,76,211,135,172,96
head,06_00206.jpg,76,76,209,133,171,95
head,06_00207.jpg,76,76,202,126,168,92
head,06_00208.jpg,76,76,190,114,166,90
head,06_00209.jpg,76,76,175,99,168,92
head,06_00210.jpg,76,76,163,87,169,93
head,06_00211.jpg,76,76,152,76,166,90
head,06_00212.jpg,76,76,145,69,165,89
head,06_00213.jpg,76,76,144,68,168,92
head,06_00214.jpg,76,76,147,71,169,93
head,06_00215.jpg,76,76,157,81,169,93
head,06_00216.jpg,76,76,172,96,166,90
head,06_00217.jpg,76,76,186,110,168,92
head,06_00218.jpg,76,76,196,120,172,96
head,06_00219.jpg,76,76,202,126,171,95
head,06_00220.jpg,76,76,202,126,171,95
head,06_00221.jpg,76,76,195,119,167,91
head,06_00222.jpg,76,76,182,106,165,89
head,06_00223.jpg,76,76,166,90,164,88
head,06_00224.jpg,76,76,149,73,164,88
head,06_00225.jpg,76,76,138,62,164,88
head,06_00226.jpg,76,76,128,52,164,88
head,06_00230.jpg,76,76,139,63,159,83
head,06_00231.jpg,76,76,149,73,158,82
head,06_00232.jpg,76,76,159,83,158,82
head,06_00233.jpg,76,76,170,94,155,79
head,06_00234.jpg,76,76,176,100,154,78
head,06_00235.jpg,76,76,180,104,153,77
head,06_00236.jpg,76,76,181,105,153,77
head,06_00237.jpg,76,76,182,106,152,76
head,06_00238.jpg,76,76,180,104,155,79
head,06_00239.jpg,76,76,180,104,157,81
head,06_00240.jpg,76,76,180,104,157,81
head,06_00241.jpg,76,76,179,103,158,82
head,06_00242.jpg,76,76,179,103,158,82
head,06_00243.jpg,76,76,178,102,158,82
head,06_00244.jpg,76,76,178,102,158,82
head,06_00245.jpg,76,76,178,102,159,83
head,06_00246.jpg,76,76,177,101,158,82
head,06_00247.jpg,76,76,177,101,158,82
head,06_00248.jpg,76,76,176,100,158,82
head,06_00256.jpg,76,76,174,98,157,81
head,06_00257.jpg,76,76,174,98,158,82
head,06_00258.jpg,76,76,172,96,155,79
head,06_00259.jpg,76,76,172,96,157,81
head,06_00260.jpg,76,76,172,96,158,82
head,06_00261.jpg,76,76,171,95,158,82
head,06_00262.jpg,76,76,171,95,158,82
head,06_00263.jpg,76,76,170,94,158,82
head,06_00264.jpg,76,76,170,94,155,79
head,06_00265.jpg,76,76,169,93,154,78
head,06_00266.jpg,76,76,169,93,147,71
head,06_00267.jpg,76,76,169,93,147,71
head,06_00268.jpg,76,76,168,92,146,70
head,06_00269.jpg,76,76,168,92,146,70
head,06_00270.jpg,76,76,168,92,146,70
head,06_00271.jpg,76,76,168,92,146,70
head,06_00272.jpg,76,76,167,91,149,73
head,06_00273.jpg,76,76,167,91,154,78
head,06_00277.jpg,76,76,169,93,163,87
head,06_00278.jpg,76,76,169,93,166,90
head,06_00279.jpg,76,76,169,93,165,89
head,06_00280.jpg,76,76,169,93,168,92
head,06_00281.jpg,76,76,170,94,169,93
head,06_00282.jpg,76,76,170,94,169,93
head,06_00283.jpg,76,76,170,94,167,91
head,06_00287.jpg,76,76,169,93,159,83
head,06_00288.jpg,76,76,169,93,155,79
head,06_00289.jpg,76,76,169,93,151,75
head,06_00290.jpg,76,76,168,92,146,70
head,06_00302.jpg,76,76,168,92,151,75
head,06_00303.jpg,76,76,168,92,152,76
head,06_00304.jpg,76,76,168,92,152,76
head,06_00305.jpg,76,76,168,92,155,79
head,06_00306.jpg,76,76,167,91,157,81
head,06_00307.jpg,76,76,167,91,157,81
head,06_00308.jpg,76,76,167,91,158,82
head,06_00309.jpg,76,76,167,91,158,82
head,06_00310.jpg,76,76,167,91,158,82
head,06_00311.jpg,76,76,167,91,158,82
head,06_00312.jpg,76,76,167,91,161,85
head,06_00313.jpg,76,76,167,91,160,84
head,06_00314.jpg,76,76,167,91,159,83
head,06_00315.jpg,76,76,168,92,159,83
head,06_00316.jpg,76,76,168,92,158,82
head,06_00317.jpg,76,76,169,93,158,82
head,06_00318.jpg,76,76,169,93,158,82
head,06_00319.jpg,76,76,169,93,158,82
head,06_00320.jpg,76,76,170,94,157,81
head,06_00321.jpg,76,76,170,94,158,82
head,06_00322.jpg,76,76,171,95,158,82
head,06_00323.jpg,76,76,172,96,155,79
head,06_00324.jpg,76,76,175,99,153,77
head,06_00325.jpg,76,76,177,101,150,74
head,06_00326.jpg,76,76,179,103,148,72
head,06_00327.jpg,76,76,182,106,147,71
head,06_00328.jpg,76,76,184,108,147,71
head,06_00329.jpg,76,76,185,109,146,70
head,06_00330.jpg,76,76,186,110,146,70
head,06_00333.jpg,76,76,177,101,143,67
head,06_00343.jpg,76,76,160,84,152,76
head,06_00344.jpg,76,76,163,87,152,76
head,06_00346.jpg,76,76,167,91,157,81
head,06_00347.jpg,76,76,168,92,160,84
head,06_00348.jpg,76,76,169,93,168,92
head,06_00349.jpg,76,76,169,93,174,98
head,06_00393.jpg,76,76,160,84,169,93
head,06_00401.jpg,76,76,139,63,166,90
head,06_00403.jpg,76,76,134,58,162,86
head,06_00405.jpg,76,76,134,58,161,85
head,06_00410.jpg,76,76,149,73,163,87
head,06_00411.jpg,76,76,152,76,163,87
head,06_00412.jpg,76,76,156,80,167,91
head,06_00413.jpg,76,76,159,83,168,92
head,06_00415.jpg,76,76,161,85,166,90
head,06_00420.jpg,76,76,154,78,155,79
head,06_00421.jpg,76,76,151,75,157,81
head,06_00423.jpg,76,76,146,70,149,73
head,06_00424.jpg,76,76,146,70,148,72
head,06_00425.jpg,76,76,148,72,150,74
head,06_00426.jpg,76,76,150,74,151,75
head,06_00427.jpg,76,76,151,75,155,79
head,06_00428.jpg,76,76,152,76,157,81
head,06_00436.jpg,76,76,166,90,164,88
head,06_00437.jpg,76,76,167,91,164,88
head,06_00438.jpg,76,76,167,91,164,88
head,06_00439.jpg,76,76,167,91,164,88
head,06_00440.jpg,76,76,167,91,161,85
head,06_00441.jpg,76,76,165,89,159,83
head,06_00442.jpg,76,76,165,89,158,82
head,06_00445.jpg,76,76,161,85,157,81
head,06_00446.jpg,76,76,160,84,157,81
head,06_00447.jpg,76,76,160,84,158,82
head,06_00510.jpg,76,76,162,86,152,76
head,06_00511.jpg,76,76,161,85,146,70
head,06_00512.jpg,76,76,160,84,146,70
head,06_00514.jpg,76,76,159,83,146,70
head,06_00515.jpg,76,76,159,83,147,71
head,06_00516.jpg,76,76,160,84,153,77
head,06_00517.jpg,76,76,160,84,150,74
head,06_00518.jpg,76,76,159,83,151,75
head,06_00521.jpg,76,76,158,82,152,76
head,06_00537.jpg,76,76,157,81,143,67
head,06_00538.jpg,76,76,158,82,145,69
head,06_00539.jpg,76,76,159,83,143,67
head,06_00540.jpg,76,76,159,83,145,69
head,06_00541.jpg,76,76,159,83,146,70
head,06_00542.jpg,76,76,160,84,143,67
head,06_00543.jpg,76,76,160,84,144,68
head,06_00544.jpg,76,76,161,85,145,69
head,06_00545.jpg,76,76,160,84,145,69
head,06_00546.jpg,76,76,161,85,146,70
head,06_00547.jpg,76,76,161,85,146,70
head,06_00548.jpg,76,76,160,84,146,70
head,06_00549.jpg,76,76,160,84,146,70
head,06_00550.jpg,76,76,160,84,146,70
head,06_00551.jpg,76,76,161,85,145,69
head,06_00552.jpg,76,76,161,85,146,70
head,06_00553.jpg,76,76,161,85,146,70
head,06_00554.jpg,76,76,161,85,146,70
head,06_00565.jpg,76,76,156,80,138,62
head,06_00566.jpg,76,76,158,82,138,62
head,06_00567.jpg,76,76,158,82,139,63
head,06_00568.jpg,76,76,157,81,146,70
head,06_00569.jpg,76,76,156,80,146,70
head,06_00571.jpg,76,76,155,79,155,79
head,06_00572.jpg,76,76,154,78,156,80
head,06_00573.jpg,76,76,154,78,157,81
head,06_00574.jpg,76,76,153,77,157,81
head,06_00575.jpg,76,76,154,78,157,81
head,06_00576.jpg,76,76,153,77,158,82
head,06_00577.jpg,76,76,153,77,158,82
head,06_00578.jpg,76,76,152,76,155,79
head,06_00579.jpg,76,76,155,79,151,75
head,06_00580.jpg,76,76,151,75,148,72
head,06_00581.jpg,76,76,151,75,147,71
head,06_00582.jpg,76,76,152,76,150,74
head,06_00583.jpg,76,76,153,77,151,75
head,06_00584.jpg,76,76,153,77,151,75
head,06_00585.jpg,76,76,153,77,151,75
head,06_00586.jpg,76,76,154,78,152,76
head,06_00592.jpg,76,76,158,82,148,72
head,06_00593.jpg,76,76,158,82,147,71
head,06_00594.jpg,76,76,158,82,144,68
head,06_00596.jpg,76,76,159,83,141,65
head,06_00597.jpg,76,76,159,83,141,65
head,06_00598.jpg,76,76,159,83,144,68
head,06_00599.jpg,76,76,159,83,148,72
head,06_00600.jpg,76,76,159,83,147,71
head,06_00601.jpg,76,76,158,82,153,77
head,06_00602.jpg,76,76,157,81,150,74
head,06_00603.jpg,76,76,156,80,148,72
head,06_00604.jpg,76,76,155,79,146,70
head,06_00605.jpg,76,76,156,80,143,67
head,06_00606.jpg,76,76,156,80,142,66
head,06_00607.jpg,76,76,156,80,144,68
head,06_00608.jpg,76,76,156,80,145,69
head,06_00615.jpg,76,76,155,79,156,80
head,06_00616.jpg,76,76,154,78,157,81
head,06_00618.jpg,76,76,152,76,158,82
head,06_00619.jpg,76,76,152,76,155,79
head,06_00620.jpg,76,76,151,75,153,77
head,06_00621.jpg,76,76,151,75,153,77
head,06_00622.jpg,76,76,150,74,150,74
head,06_00623.jpg,76,76,151,75,148,72
head,06_00624.jpg,76,76,151,75,147,71
head,06_00625.jpg,76,76,150,74,147,71
head,06_00626.jpg,76,76,150,74,146,70
head,06_00627.jpg,76,76,149,73,146,70
head,06_00646.jpg,76,76,129,53,154,78
head,06_00647.jpg,76,76,136,60,156,80
head,06_00649.jpg,76,76,150,74,162,86
head,06_00650.jpg,76,76,154,78,160,84
head,06_00654.jpg,76,76,163,87,154,78
head,06_00657.jpg,76,76,165,89,148,72
head,06_00663.jpg,76,76,162,86,151,75
head,06_00664.jpg,76,76,159,83,154,78
head,06_00665.jpg,76,76,156,80,159,83
head,06_00666.jpg,76,76,152,76,162,86
head,06_00667.jpg,76,76,148,72,165,89
head,06_00668.jpg,76,76,143,67,168,92
head,06_00700.jpg,76,76,146,70,172,96
head,06_00702.jpg,76,76,162,86,163,87
head,06_00703.jpg,76,76,167,91,158,82
head,06_00705.jpg,76,76,178,102,151,75
head,06_00706.jpg,76,76,182,106,145,69
head,06_00707.jpg,76,76,184,108,143,67
head,06_00708.jpg,76,76,185,109,141,65
head,06_00709.jpg,76,76,185,109,141,65
head,06_00710.jpg,76,76,185,109,140,64
head,06_00712.jpg,76,76,184,108,140,64
head,06_00714.jpg,76,76,180,104,139,63
head,06_00716.jpg,76,76,176,100,140,64
head,06_00718.jpg,76,76,172,96,143,67
head,06_00722.jpg,76,76,169,93,155,79
head,06_00723.jpg,76,76,169,93,157,81
head,06_00724.jpg,76,76,169,93,157,81
head,06_00725.jpg,76,76,168,92,158,82
head,06_00726.jpg,76,76,168,92,157,81
head,06_00727.jpg,76,76,167,91,158,82
head,06_00728.jpg,76,76,165,89,158,82
head,06_00729.jpg,76,76,162,86,158,82
head,06_00730.jpg,76,76,160,84,158,82
head,06_00733.jpg,76,76,152,76,155,79
head,06_00734.jpg,76,76,149,73,157,81
head,06_00735.jpg,76,76,146,70,158,82
head,06_00736.jpg,76,76,145,69,158,82
head,06_00737.jpg,76,76,147,71,161,85
head,06_00738.jpg,76,76,150,74,165,89
head,06_00739.jpg,76,76,154,78,165,89
head,06_00740.jpg,76,76,160,84,167,91
head,06_00741.jpg,76,76,166,90,169,93
head,06_00748.jpg,76,76,177,101,150,74
head,06_00750.jpg,76,76,174,98,152,76
head,06_00751.jpg,76,76,172,96,155,79
head,06_00752.jpg,76,76,170,94,159,83
head,06_00753.jpg,76,76,166,90,162,86
head,06_00754.jpg,76,76,161,85,166,90
head,06_00755.jpg,76,76,156,80,168,92
head,06_00756.jpg,76,76,151,75,172,96
head,06_00757.jpg,76,76,148,72,176,100
head,06_00760.jpg,76,76,142,66,171,95
head,06_00761.jpg,76,76,142,66,167,91
head,06_00762.jpg,76,76,144,68,168,92
head,06_00763.jpg,76,76,145,69,166,90
head,06_00764.jpg,76,76,148,72,165,89
head,06_00765.jpg,76,76,150,74,164,88
head,06_00766.jpg,76,76,152,76,164,88
head,06_00767.jpg,76,76,155,79,164,88
head,06_00768.jpg,76,76,157,81,164,88
head,06_00769.jpg,76,76,160,84,164,88
head,06_00770.jpg,76,76,161,85,164,88
head,06_00771.jpg,76,76,161,85,164,88
head,06_00772.jpg,76,76,159,83,164,88
head,06_00773.jpg,76,76,158,82,164,88
head,06_00774.jpg,76,76,156,80,161,85
head,06_00775.jpg,76,76,154,78,160,84
head,06_00776.jpg,76,76,153,77,162,86
head,06_00777.jpg,76,76,151,75,163,87
head,06_00778.jpg,76,76,149,73,163,87
head,06_00779.jpg,76,76,147,71,161,85
head,06_00780.jpg,76,76,147,71,160,84
head,06_00781.jpg,76,76,146,70,159,83
head,06_00869.jpg,76,76,169,93,164,88
head,06_00902.jpg,76,76,178,102,152,76
head,06_00907.jpg,76,76,179,103,162,86
head,06_00908.jpg,76,76,181,105,163,87
head,06_00912.jpg,76,76,193,117,168,92
head,06_00914.jpg,76,76,193,117,172,96
head,06_00916.jpg,76,76,191,115,173,97
head,06_00917.jpg,76,76,189,113,174,98
head,06_00918.jpg,76,76,188,112,175,99
head,06_00919.jpg,76,76,188,112,173,97
head,06_00921.jpg,76,76,189,113,179,103
head,06_00922.jpg,76,76,190,114,177,101
head,06_00923.jpg,76,76,189,113,176,100
head,06_00924.jpg,76,76,187,111,173,97
head,06_00925.jpg,76,76,184,108,174,98
head,06_00926.jpg,76,76,180,104,172,96
head,06_00927.jpg,76,76,175,99,168,92
head,06_00928.jpg,76,76,170,94,166,90
head,06_00929.jpg,76,76,167,91,165,89
head,06_00930.jpg,76,76,164,88,164,88
head,06_00931.jpg,76,76,162,86,167,91
head,06_00932.jpg,76,76,161,85,168,92
head,06_00933.jpg,76,76,162,86,169,93
head,06_00934.jpg,76,76,165,89,175,99
head,06_00935.jpg,76,76,170,94,178,102
head,06_00936.jpg,76,76,174,98,182,106
head,06_00937.jpg,76,76,178,102,184,108
head,06_00938.jpg,76,76,180,104,186,110
head,06_00939.jpg,76,76,181,105,184,108
head,06_00940.jpg,76,76,180,104,182,106
head,06_00945.jpg,76,76,175,99,170,94
head,06_00946.jpg,76,76,176,100,175,99
head,06_00947.jpg,76,76,178,102,175,99
head,06_00959.jpg,76,76,199,123,146,70
head,06_00960.jpg,76,76,199,123,146,70
head,06_00961.jpg,76,76,199,123,146,70
head,06_00962.jpg,76,76,199,123,143,67
head,06_00963.jpg,76,76,198,122,145,69
head,06_00964.jpg,76,76,197,121,143,67
head,06_00965.jpg,76,76,196,120,142,66
head,06_00966.jpg,76,76,194,118,141,65
head,06_00969.jpg,76,76,188,112,141,65
head,06_00971.jpg,76,76,185,109,150,74
head,06_00972.jpg,76,76,185,109,152,76
head,06_00973.jpg,76,76,185,109,152,76
head,06_00974.jpg,76,76,185,109,155,79
head,06_00975.jpg,76,76,186,110,157,81
head,06_00976.jpg,76,76,186,110,158,82
head,06_00977.jpg,76,76,188,112,158,82
head,06_00978.jpg,76,76,190,114,159,83
head,06_00979.jpg,76,76,192,116,161,85
head,06_00983.jpg,76,76,202,126,169,93
head,06_01039.jpg,76,76,176,100,155,79
head,06_01040.jpg,76,76,171,95,154,78
head,06_01041.jpg,76,76,167,91,156,80
head,06_01042.jpg,76,76,164,88,157,81
head,06_01043.jpg,76,76,162,86,157,81
head,06_01044.jpg,76,76,162,86,163,87
head,06_01100.jpg,76,76,173,97,163,87
head,06_01106.jpg,76,76,177,101,162,86
head,06_01118.jpg,76,76,195,119,173,97
head,06_01123.jpg,76,76,200,124,180,104
head,06_01124.jpg,76,76,200,124,181,105
head,06_01125.jpg,76,76,202,126,181,105
head,06_01126.jpg,76,76,202,126,181,105
head,06_01127.jpg,76,76,201,125,178,102
head,06_01140.jpg,76,76,201,125,180,104
head,06_01141.jpg,76,76,201,125,181,105
head,06_01142.jpg,76,76,202,126,180,104
head,06_01143.jpg,76,76,203,127,180,104
head,06_01144.jpg,76,76,203,127,180,104
head,06_01145.jpg,76,76,204,128,181,105
head,06_01146.jpg,76,76,204,128,181,105
head,06_01147.jpg,76,76,205,129,180,104
head,06_01148.jpg,76,76,206,130,179,103
head,06_01154.jpg,76,76,208,132,185,109
head,06_01155.jpg,76,76,208,132,185,109
head,06_01156.jpg,76,76,207,131,185,109
head,06_01166.jpg,76,76,181,105,160,84
head,06_01300.jpg,76,76,163,87,140,64
head,06_01301.jpg,76,76,163,87,140,64
head,06_01304.jpg,76,76,164,88,143,67
head,06_01305.jpg,76,76,164,88,145,69
head,06_01306.jpg,76,76,165,89,145,69
head,06_01307.jpg,76,76,166,90,146,70
head,06_01308.jpg,76,76,166,90,146,70
head,06_01309.jpg,76,76,165,89,143,67
head,06_01310.jpg,76,76,165,89,142,66
head,06_01311.jpg,76,76,166,90,140,64
head,06_01312.jpg,76,76,166,90,137,61
head,06_01313.jpg,76,76,167,91,139,63
head,06_01321.jpg,76,76,170,94,138,62
head,06_01322.jpg,76,76,168,92,138,62
head,06_01379.jpg,76,76,146,70,164,88
head,06_01380.jpg,76,76,145,69,164,88
head,06_01387.jpg,76,76,150,74,175,99
head,06_01388.jpg,76,76,151,75,175,99
head,06_01389.jpg,76,76,153,77,175,99
head,06_01394.jpg,76,76,157,81,170,94
head,06_01395.jpg,76,76,155,79,170,94
head,06_01451.jpg,76,76,185,109,152,76
head,06_01452.jpg,76,76,185,109,152,76
head,06_01453.jpg,76,76,185,109,152,76
head,06_01454.jpg,76,76,184,108,152,76
head,06_01455.jpg,76,76,182,106,152,76
head,06_01456.jpg,76,76,179,103,152,76
head,06_01488.jpg,76,76,181,105,149,73
head,06_01489.jpg,76,76,176,100,151,75
head,06_01490.jpg,76,76,172,96,148,72
head,06_01491.jpg,76,76,167,91,147,71
head,06_01492.jpg,76,76,163,87,150,74
head,06_01493.jpg,76,76,161,85,151,75
head,06_01494.jpg,76,76,159,83,154,78
head,06_01495.jpg,76,76,158,82,153,77
head,06_01496.jpg,76,76,159,83,150,74
head,06_01497.jpg,76,76,161,85,148,72
head,06_01498.jpg,76,76,163,87,147,71
head,06_01499.jpg,76,76,165,89,147,71
head,06_01500.jpg,76,76,168,92,147,71
head,06_01501.jpg,76,76,170,94,146,70
head,06_01502.jpg,76,76,172,96,146,70
head,06_01503.jpg,76,76,175,99,143,67
head,06_01504.jpg,76,76,177,101,145,69
head,06_01505.jpg,76,76,178,102,146,70
head,06_01506.jpg,76,76,177,101,146,70
head,06_01507.jpg,76,76,177,101,146,70
head,06_01508.jpg,76,76,175,99,149,73
head,06_01509.jpg,76,76,173,97,148,72
head,06_01510.jpg,76,76,171,95,147,71
head,06_01511.jpg,76,76,170,94,147,71
head,06_01512.jpg,76,76,167,91,146,70
head,06_01513.jpg,76,76,166,90,143,67
head,06_01514.jpg,76,76,163,87,148,72
head,06_01515.jpg,76,76,162,86,147,71
head,06_01516.jpg,76,76,161,85,147,71
head,06_01517.jpg,76,76,161,85,144,68
head,06_01518.jpg,76,76,162,86,145,69
head,06_01519.jpg,76,76,163,87,142,66
head,06_01520.jpg,76,76,166,90,141,65
head,06_01521.jpg,76,76,169,93,140,64
head,06_01522.jpg,76,76,172,96,140,64
head,06_01523.jpg,76,76,174,98,140,64
head,06_01524.jpg,76,76,176,100,140,64
head,06_01525.jpg,76,76,177,101,140,64
head,06_01526.jpg,76,76,178,102,141,65
head,06_01527.jpg,76,76,177,101,140,64
head,06_01528.jpg,76,76,177,101,140,64
head,06_01529.jpg,76,76,175,99,143,67
head,06_01530.jpg,76,76,172,96,148,72
head,06_01531.jpg,76,76,169,93,147,71
head,06_01532.jpg,76,76,166,90,149,73
head,06_01533.jpg,76,76,163,87,154,78
head,06_01534.jpg,76,76,161,85,156,80
head,06_01535.jpg,76,76,159,83,157,81
head,06_01536.jpg,76,76,158,82,158,82
head,06_01537.jpg,76,76,159,83,158,82
head,06_01538.jpg,76,76,160,84,157,81
head,06_01539.jpg,76,76,162,86,160,84
head,06_01540.jpg,76,76,163,87,162,86
head,06_01541.jpg,76,76,164,88,163,87
head,06_01542.jpg,76,76,165,89,163,87
head,06_01543.jpg,76,76,167,91,163,87
head,06_01544.jpg,76,76,168,92,163,87
head,06_01545.jpg,76,76,171,95,164,88
head,06_01546.jpg,76,76,174,98,161,85
head,06_01547.jpg,76,76,176,100,160,84
head,06_01548.jpg,76,76,178,102,162,86
head,06_01549.jpg,76,76,180,104,163,87
head,06_01550.jpg,76,76,182,106,161,85
head,06_01551.jpg,76,76,183,107,162,86
head,06_01552.jpg,76,76,183,107,163,87
head,06_01553.jpg,76,76,183,107,163,87
head,06_01554.jpg,76,76,182,106,164,88
head,06_01555.jpg,76,76,179,103,167,91
head,06_01556.jpg,76,76,176,100,168,92
head,06_01557.jpg,76,76,173,97,169,93
head,06_01558.jpg,76,76,167,91,172,96
head,06_01559.jpg,76,76,161,85,170,94
head,06_01560.jpg,76,76,156,80,167,91
head,06_01561.jpg,76,76,151,75,165,89
head,06_01563.jpg,76,76,143,67,161,85
head,06_01564.jpg,76,76,141,65,162,86
head,06_01565.jpg,76,76,139,63,163,87
